paper_name,query,max_iterations,total_iterations_executed,iteration_number,questions_total,questions_correct,incorrect_questions,accuracy,acu_questions_total,acu_questions_correct,acu_accuracy,judgment,status,sections_to_highlight_size,source_file
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,1,9,2,7,0.2222,4,1,0.2500,false,max_iterations_reached,5,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,2,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,7,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,3,9,6,3,0.6667,4,2,0.5000,false,max_iterations_reached,4,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,4,9,3,6,0.3333,4,1,0.2500,false,max_iterations_reached,4,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,5,9,3,6,0.3333,4,2,0.5000,false,max_iterations_reached,4,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,6,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,3,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,7,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,3,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,8,9,6,3,0.6667,4,2,0.5000,false,max_iterations_reached,4,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,9,9,6,3,0.6667,4,4,1.0000,false,max_iterations_reached,5,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,10,9,3,6,0.3333,4,2,0.5000,false,max_iterations_reached,5,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,11,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,0,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,12,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,0,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,13,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,6,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,14,9,3,6,0.3333,4,2,0.5000,false,max_iterations_reached,7,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
rStar-Math--Novel-training-methodologies-for-process--790a985f,Novel training methodologies for process reward models that bypass noisy score annotation.,15,15,15,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,6,rStar-Math--Novel-training-methodologies-for-process--790a985f.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,15,9,1,9,2,7,0.2222,4,1,0.2500,false,completed,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,15,9,2,9,6,3,0.6667,4,2,0.5000,false,completed,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,15,9,3,9,7,2,0.7778,4,3,0.7500,false,completed,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,15,9,4,9,7,2,0.7778,4,3,0.7500,false,completed,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,15,9,5,9,7,2,0.7778,4,3,0.7500,false,completed,7,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,15,9,6,9,6,3,0.6667,4,2,0.5000,false,completed,7,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,15,9,7,9,7,2,0.7778,4,3,0.7500,false,completed,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,15,9,8,9,5,4,0.5556,4,2,0.5000,false,completed,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,15,9,9,9,9,0,1.0000,4,4,1.0000,true,completed,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,1,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,6,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,2,8,3,5,0.3750,3,1,0.3333,false,max_iterations_reached,5,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,3,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,4,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,4,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,6,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,5,8,2,6,0.2500,3,0,0.0000,false,max_iterations_reached,6,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,6,8,7,1,0.8750,3,2,0.6667,false,max_iterations_reached,5,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,7,8,4,4,0.5000,3,2,0.6667,false,max_iterations_reached,7,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,8,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,5,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,9,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,6,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,10,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,0,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,11,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,5,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,12,8,7,1,0.8750,3,2,0.6667,false,max_iterations_reached,0,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,13,8,6,2,0.7500,3,2,0.6667,false,max_iterations_reached,3,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,14,8,7,1,0.8750,3,2,0.6667,false,max_iterations_reached,5,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377,The application of Orthogonal Procrustes analysis to decorrelate task-specific feature bases.,15,15,15,8,7,1,0.8750,3,2,0.6667,false,max_iterations_reached,5,Task-Singular-Vectors--The-application-of-Orthogonal-Procrustes--3e5c0377.json
rStar-Math--The-role-of-code-execution-as-a-verifier--efa78a8f,The role of code execution as a verifier for synthetic reasoning data.,15,2,1,6,5,1,0.8333,1,1,1.0000,false,completed,5,rStar-Math--The-role-of-code-execution-as-a-verifier--efa78a8f.json
rStar-Math--The-role-of-code-execution-as-a-verifier--efa78a8f,The role of code execution as a verifier for synthetic reasoning data.,15,2,2,6,6,0,1.0000,1,1,1.0000,true,completed,7,rStar-Math--The-role-of-code-execution-as-a-verifier--efa78a8f.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,1,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,7,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,2,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,6,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,3,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,0,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,4,8,5,3,0.6250,3,3,1.0000,false,max_iterations_reached,5,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,5,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,7,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,6,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,5,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,7,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,0,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,8,8,4,4,0.5000,3,2,0.6667,false,max_iterations_reached,6,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,9,8,5,3,0.6250,3,3,1.0000,false,max_iterations_reached,4,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,10,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,6,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,11,8,4,4,0.5000,3,2,0.6667,false,max_iterations_reached,4,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,12,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,6,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,13,8,4,4,0.5000,3,2,0.6667,false,max_iterations_reached,4,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,14,8,5,3,0.6250,3,3,1.0000,false,max_iterations_reached,6,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",15,15,15,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,5,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,1,10,9,1,0.9000,5,5,1.0000,false,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,2,10,9,1,0.9000,5,5,1.0000,false,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,3,10,10,0,1.0000,5,5,1.0000,true,max_iterations_reached,7,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,4,10,9,1,0.9000,5,5,1.0000,false,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,5,10,9,1,0.9000,5,5,1.0000,false,max_iterations_reached,5,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,6,10,10,0,1.0000,5,5,1.0000,true,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,7,10,10,0,1.0000,5,5,1.0000,true,max_iterations_reached,5,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,8,10,10,0,1.0000,5,5,1.0000,true,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,9,10,9,1,0.9000,5,5,1.0000,false,max_iterations_reached,5,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,10,10,10,0,1.0000,5,5,1.0000,true,max_iterations_reached,5,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,11,10,9,1,0.9000,5,5,1.0000,false,max_iterations_reached,5,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,12,10,10,0,1.0000,5,5,1.0000,true,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,13,10,10,0,1.0000,5,5,1.0000,true,max_iterations_reached,7,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,14,10,9,1,0.9000,5,5,1.0000,false,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,15,15,15,10,10,0,1.0000,5,5,1.0000,true,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Learn-Beyond-The-Answer--The-role-and-limitations-of-proprietary--dae6d982,The role and limitations of proprietary expert models in synthetic data generation for LLM research.,15,3,1,7,2,5,0.2857,2,1,0.5000,false,completed,0,Learn-Beyond-The-Answer--The-role-and-limitations-of-proprietary--dae6d982.json
Learn-Beyond-The-Answer--The-role-and-limitations-of-proprietary--dae6d982,The role and limitations of proprietary expert models in synthetic data generation for LLM research.,15,3,2,7,7,0,1.0000,2,2,1.0000,true,completed,7,Learn-Beyond-The-Answer--The-role-and-limitations-of-proprietary--dae6d982.json
Learn-Beyond-The-Answer--The-role-and-limitations-of-proprietary--dae6d982,The role and limitations of proprietary expert models in synthetic data generation for LLM research.,15,3,3,7,7,0,1.0000,2,2,1.0000,true,completed,7,Learn-Beyond-The-Answer--The-role-and-limitations-of-proprietary--dae6d982.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,1,8,2,6,0.2500,3,2,0.6667,false,max_iterations_reached,7,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,2,8,3,5,0.3750,3,1,0.3333,false,max_iterations_reached,6,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,3,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,3,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,4,8,4,4,0.5000,3,2,0.6667,false,max_iterations_reached,6,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,5,8,2,6,0.2500,3,1,0.3333,false,max_iterations_reached,7,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,6,8,7,1,0.8750,3,2,0.6667,false,max_iterations_reached,4,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,7,8,6,2,0.7500,3,2,0.6667,false,max_iterations_reached,6,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,8,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,6,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,9,8,4,4,0.5000,3,2,0.6667,false,max_iterations_reached,6,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,10,8,6,2,0.7500,3,2,0.6667,false,max_iterations_reached,7,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,11,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,8,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,12,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,3,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,13,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,0,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,14,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,0,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",15,15,15,8,4,4,0.5000,3,2,0.6667,false,max_iterations_reached,5,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",15,12,1,7,3,4,0.4286,2,0,0.0000,false,completed,5,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",15,12,2,7,6,1,0.8571,2,2,1.0000,false,completed,4,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",15,12,3,7,7,0,1.0000,2,2,1.0000,true,completed,5,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
